Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002901705.1_ASM290170v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569195.1_ASM2256919v1_genomic.fna	99.48	98.60	94.21	NZ_PPPV01000008.1 Staphylococcus lugdunensis strain NCTC 12217 NCTC12217_e2_c14, whole genome shotgun sequence	NZ_JAKRKS010000001.1 Staphylococcus lugdunensis strain IVK68 SHJJP890501, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002901705.1_ASM290170v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569075.1_ASM2256907v1_genomic.fna	99.57	98.87	96.28	NZ_PPPV01000008.1 Staphylococcus lugdunensis strain NCTC 12217 NCTC12217_e2_c14, whole genome shotgun sequence	NZ_JAKRKM010000001.1 Staphylococcus lugdunensis strain D2-19 SHJJP891201, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002901705.1_ASM290170v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_020682785.1_ASM2068278v1_genomic.fna	99.32	97.84	96.64	NZ_PPPV01000008.1 Staphylococcus lugdunensis strain NCTC 12217 NCTC12217_e2_c14, whole genome shotgun sequence	NZ_JAHMMV010000001.1 Staphylococcus lugdunensis strain SS167_SL_UNIFESP scaffold1.1, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002901705.1_ASM290170v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_008728815.1_ASM872881v1_genomic.fna	99.57	98.98	92.42	NZ_PPPV01000008.1 Staphylococcus lugdunensis strain NCTC 12217 NCTC12217_e2_c14, whole genome shotgun sequence	NZ_CP041722.1 Staphylococcus lugdunensis strain SL13 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002901705.1_ASM290170v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_030225285.1_ASM3022528v1_genomic.fna	99.39	98.66	94.82	NZ_PPPV01000008.1 Staphylococcus lugdunensis strain NCTC 12217 NCTC12217_e2_c14, whole genome shotgun sequence	NZ_JASOVY010000010.1 Staphylococcus lugdunensis strain UMB0011 NODE_10_length_83770_cov_59.815182, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002901705.1_ASM290170v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_026427455.1_ASM2642745v1_genomic.fna	99.48	96.70	90.91	NZ_PPPV01000008.1 Staphylococcus lugdunensis strain NCTC 12217 NCTC12217_e2_c14, whole genome shotgun sequence	NZ_CP084434.1 Staphylococcus lugdunensis strain RMLUG2 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002901705.1_ASM290170v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104435.1_ASM2410443v1_genomic.fna	99.47	96.56	93.26	NZ_PPPV01000008.1 Staphylococcus lugdunensis strain NCTC 12217 NCTC12217_e2_c14, whole genome shotgun sequence	NZ_JAHAVF010000010.1 Staphylococcus lugdunensis strain Q-058 NODE_10_length_75066_cov_107.340490, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002901705.1_ASM290170v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689605.1_ASM2268960v1_genomic.fna	99.48	97.35	97.13	NZ_PPPV01000008.1 Staphylococcus lugdunensis strain NCTC 12217 NCTC12217_e2_c14, whole genome shotgun sequence	NZ_JALCXD010000010.1 Staphylococcus lugdunensis strain acrnd NODE_10_length_82133_cov_49.422090_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002901705.1_ASM290170v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689405.1_ASM2268940v1_genomic.fna	99.59	96.33	95.22	NZ_PPPV01000008.1 Staphylococcus lugdunensis strain NCTC 12217 NCTC12217_e2_c14, whole genome shotgun sequence	NZ_JALCXK010000010.1 Staphylococcus lugdunensis strain acrng NODE_10_length_107171_cov_41.027779_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_030225285.1_ASM3022528v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_900474705.1_41236_B02_genomic.fna	99.28	94.44	97.05	NZ_JASOVY010000010.1 Staphylococcus lugdunensis strain UMB0011 NODE_10_length_83770_cov_59.815182, whole genome shotgun sequence	NZ_LS483312.1 Staphylococcus lugdunensis strain NCTC7990 chromosome 1, complete sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_030225285.1_ASM3022528v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_900478255.1_34211_E02_genomic.fna	99.39	95.00	97.90	NZ_JASOVY010000010.1 Staphylococcus lugdunensis strain UMB0011 NODE_10_length_83770_cov_59.815182, whole genome shotgun sequence	NZ_LS483482.1 Staphylococcus lugdunensis strain NCTC12217 chromosome 1, complete sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689255.1_ASM2268925v1_genomic.fna	99.58	97.44	92.44	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JALCXT010000010.1 Staphylococcus lugdunensis strain acrnt NODE_10_length_94495_cov_52.116238_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569205.1_ASM2256920v1_genomic.fna	99.50	96.68	95.42	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JAKRKQ010000001.1 Staphylococcus lugdunensis strain D2-16 SHJJP890701, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569085.1_ASM2256908v1_genomic.fna	99.59	97.01	91.67	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JAKRKL010000001.1 Staphylococcus lugdunensis strain D3-12 SHJJP891301, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_020882195.1_ASM2088219v1_genomic.fna	99.62	96.45	85.73	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_CP048008.1 Staphylococcus lugdunensis strain CGMH-SL118 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_009931395.1_ASM993139v1_genomic.fna	99.45	97.25	94.63	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_CP038807.1 Staphylococcus lugdunensis strain APC 3758 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_008728715.1_ASM872871v1_genomic.fna	99.66	97.64	91.78	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_CP041723.1 Staphylococcus lugdunensis strain SL29 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_900474705.1_41236_B02_genomic.fna	99.36	97.20	95.40	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_LS483312.1 Staphylococcus lugdunensis strain NCTC7990 chromosome 1, complete sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002097035.1_ASM209703v1_genomic.fna	99.53	97.02	94.38	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_CP020764.1 Staphylococcus lugdunensis strain VISLISI_22 chromosome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_026427475.1_ASM2642747v1_genomic.fna	99.45	97.23	93.76	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_CP084437.1 Staphylococcus lugdunensis strain RMLUG3 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104455.1_ASM2410445v1_genomic.fna	99.98	99.26	94.51	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JAHAVH010000010.1 Staphylococcus lugdunensis strain Q-026 NODE_10_length_75066_cov_60.335339, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508855.1_ASM2350885v1_genomic.fna	99.45	97.38	92.01	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_CP048007.1 Staphylococcus lugdunensis strain CGMH-SL131 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689425.1_ASM2268942v1_genomic.fna	99.99	99.21	97.48	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JALCXI010000010.1 Staphylococcus lugdunensis strain acrnf NODE_10_length_104618_cov_51.286653_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689285.1_ASM2268928v1_genomic.fna	99.99	99.48	97.76	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JALCXQ010000010.1 Staphylococcus lugdunensis strain acrnh NODE_10_length_84047_cov_44.140872_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569235.1_ASM2256923v1_genomic.fna	99.39	96.99	96.24	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JAKRKT010000001.1 Staphylococcus lugdunensis strain IVK28 SHJJP890401, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569095.1_ASM2256909v1_genomic.fna	99.32	96.45	95.85	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JAKRKN010000001.1 Staphylococcus lugdunensis strain D4-9 SHJJP891101, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022568915.1_ASM2256891v1_genomic.fna	99.57	97.01	95.27	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JAKRKF010000001.1 Staphylococcus lugdunensis strain P5-13 SHJJP891901, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_011403135.1_ASM1140313v1_genomic.fna	99.45	97.34	90.56	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_AP021848.1 Staphylococcus lugdunensis strain JICS135 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_008728735.1_ASM872873v1_genomic.fna	99.53	97.36	92.77	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_CP041724.1 Staphylococcus lugdunensis strain SL55 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_900478255.1_34211_E02_genomic.fna	99.53	97.31	95.79	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_LS483482.1 Staphylococcus lugdunensis strain NCTC12217 chromosome 1, complete sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002104555.1_ASM210455v1_genomic.fna	99.62	97.36	91.29	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_CP020769.1 Staphylococcus lugdunensis strain VISLISI_33 chromosome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_026427495.1_ASM2642749v1_genomic.fna	99.64	97.57	90.04	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_CP084440.1 Staphylococcus lugdunensis strain RMLUG4 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104475.1_ASM2410447v1_genomic.fna	99.98	99.16	97.41	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JAHAVI010000010.1 Staphylococcus lugdunensis strain K-015 NODE_10_length_108092_cov_63.810744, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_023508875.1_ASM2350887v1_genomic.fna	99.45	97.38	92.76	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_CP048713.1 Staphylococcus lugdunensis strain CGMH-SL138 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689445.1_ASM2268944v1_genomic.fna	99.99	99.20	97.56	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JALCXJ010000010.1 Staphylococcus lugdunensis strain acrny NODE_10_length_106320_cov_40.594496_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689325.1_ASM2268932v1_genomic.fna	99.53	97.03	92.55	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JALCXM010000010.1 Staphylococcus lugdunensis strain acrnj NODE_10_length_38874_cov_55.474599_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569275.1_ASM2256927v1_genomic.fna	99.57	97.68	92.77	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JAKRKV010000001.1 Staphylococcus lugdunensis strain 12-3 SHJJP890201, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569135.1_ASM2256913v1_genomic.fna	99.98	99.04	96.19	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JAKRKO010000001.1 Staphylococcus lugdunensis strain E1-36 SHJJP891001, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022568935.1_ASM2256893v1_genomic.fna	99.50	95.98	94.87	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JAKRKD010000001.1 Staphylococcus lugdunensis strain D2-12 SHJJP892101, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_014962425.1_ASM1496242v1_genomic.fna	99.45	97.30	94.75	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_CP063143.1 Staphylococcus lugdunensis strain IVK28 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_008728755.1_ASM872875v1_genomic.fna	99.64	97.45	91.89	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_CP041725.1 Staphylococcus lugdunensis strain SL117 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002250095.2_ASM225009v2_genomic.fna	99.45	97.27	94.12	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_CP017069.2 Staphylococcus lugdunensis strain K93G chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_026427515.1_ASM2642751v1_genomic.fna	99.66	97.68	93.15	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_CP084443.1 Staphylococcus lugdunensis strain RMLUG5 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104495.1_ASM2410449v1_genomic.fna	99.91	99.28	94.50	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JAHAVJ010000010.1 Staphylococcus lugdunensis strain K-060 NODE_10_length_108120_cov_52.488828, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104375.1_ASM2410437v1_genomic.fna	99.90	98.21	96.92	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JAHAVD010000010.1 Staphylococcus lugdunensis strain Q-087 NODE_10_length_84188_cov_114.534517, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689465.1_ASM2268946v1_genomic.fna	99.99	99.25	97.51	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JALCXH010000010.1 Staphylococcus lugdunensis strain acrne NODE_10_length_107933_cov_40.300122_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689335.1_ASM2268933v1_genomic.fna	99.50	97.33	94.44	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JALCXN010000010.1 Staphylococcus lugdunensis strain acrnw NODE_10_length_57338_cov_57.215766_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689125.1_ASM2268912v1_genomic.fna	99.99	99.17	97.48	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JALCXY010000010.1 Staphylococcus lugdunensis strain acrnn NODE_10_length_109949_cov_44.460745_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022569155.1_ASM2256915v1_genomic.fna	99.95	99.00	95.33	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JAKRKP010000001.1 Staphylococcus lugdunensis strain P2-40 SHJJP890901, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022568975.1_ASM2256897v1_genomic.fna	99.63	97.48	94.32	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JAKRKH010000001.1 Staphylococcus lugdunensis strain E1-48 SHJJP891701, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_016804245.1_ASM1680424v1_genomic.fna	99.45	97.17	93.24	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_CP060160.1 Staphylococcus lugdunensis strain MBAZ2 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_008728775.1_ASM872877v1_genomic.fna	99.53	97.35	93.24	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_CP041726.1 Staphylococcus lugdunensis strain SL118 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002407165.1_ASM240716v1_genomic.fna	99.45	97.27	94.59	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_CP023539.1 Staphylococcus lugdunensis strain FDAARGOS_377 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_026427535.1_ASM2642753v1_genomic.fna	99.45	97.28	92.34	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_CP084444.1 Staphylococcus lugdunensis strain RMLUG6 chromosome, complete genome
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104505.1_ASM2410450v1_genomic.fna	99.96	99.41	94.71	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JAHAVK010000010.1 Staphylococcus lugdunensis strain K-016 NODE_10_length_75066_cov_49.813969, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_024104395.1_ASM2410439v1_genomic.fna	99.90	99.26	94.60	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JAHAVE010000010.1 Staphylococcus lugdunensis strain Q-081 NODE_10_length_75066_cov_92.608161, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689495.1_ASM2268949v1_genomic.fna	99.44	96.88	95.55	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JALCXG010000010.1 Staphylococcus lugdunensis strain acrnc NODE_10_length_81414_cov_38.315158_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689365.1_ASM2268936v1_genomic.fna	99.53	97.55	92.38	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JALCXL010000010.1 Staphylococcus lugdunensis strain acrnr NODE_10_length_53387_cov_46.249653_pilon, whole genome shotgun sequence
/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_002096975.1_ASM209697v1_genomic.fna	/vsc-hard-mounts/leuven-data/350/vsc35068/IBP/data/genomes/all/GCF_022689165.1_ASM2268916v1_genomic.fna	99.98	99.38	97.64	NZ_CP020768.1 Staphylococcus lugdunensis strain C_33 chromosome	NZ_JALCXX010000010.1 Staphylococcus lugdunensis strain acrnm NODE_10_length_83909_cov_44.305492_pilon, whole genome shotgun sequence
